"k";"m";"nword";"count1";"count2";"count3";"clock span"
90;1000000;492236;18000499;9663854;1001020;750
90;1000000;492236;18000499;9654438;1001021;734
90;1000000;492236;18000500;9664412;1001022;750
90;1000000;492236;18000499;9654998;1001023;750
90;1000000;492236;18000499;9638361;1001024;734
90;1000000;492236;18000495;9628949;1001025;750
90;1000000;492236;18000499;9639617;1001026;735
90;1000000;492236;18000497;9630207;1001027;750
90;1000000;492236;18000498;9672230;1001028;750
100;1000000;492236;18000501;9662822;1001029;797
100;1000000;492236;18000496;9697815;1001030;781
100;1000000;492236;18000501;9688409;1001031;797
100;1000000;492236;18000497;9682424;1001032;797
100;1000000;492236;18000498;9673020;1001033;797
100;1000000;492236;18000496;9669452;1001034;796
100;1000000;492236;18000499;9660050;1001035;797
100;1000000;492236;18000499;9674117;1001036;782
100;1000000;492236;18000499;9664717;1001037;796
100;1000000;492236;18000499;9682462;1001038;797
110;1000000;492236;18000499;9673064;1001039;844
110;1000000;492236;18000495;9624619;1001040;844
110;1000000;492236;18000499;9615223;1001041;844
110;1000000;492236;18000496;9625899;1001042;843
110;1000000;492236;18000498;9616505;1001043;844
110;1000000;492236;18000501;9639912;1001044;844
110;1000000;492236;18000496;9630520;1001045;844
110;1000000;492236;18000501;9658549;1001046;843
110;1000000;492236;18000497;9649159;1001047;844
110;1000000;492236;18000498;9643158;1001048;844
120;1000000;492236;18000496;9633770;1001049;891
120;1000000;492236;18000499;9641450;1001050;890
120;1000000;492236;18000499;9632064;1001051;875
120;1000000;492236;18000499;9646107;1001052;891
120;1000000;492236;18000499;9636723;1001053;891
120;1000000;492236;18000499;9652001;1001054;890
120;1000000;492236;18000495;9642619;1001055;891
120;1000000;492236;18000499;9625934;1001056;890
120;1000000;492236;18000496;9616554;1001057;891
120;1000000;492236;18000498;9627238;1001058;891
130;1000000;492236;18000501;9617860;1001059;953
130;1000000;492236;18000496;9650523;1001060;961
130;1000000;492236;18000501;9641147;1001061;953
130;1000000;492236;18000497;9671504;1001062;969
130;1000000;492236;18000498;9662130;1001063;970
130;1000000;492236;18000496;9656113;1001064;954
130;1000000;492236;18000499;9646741;1001065;953
130;1000000;492236;18000499;9651413;1001066;938
130;1000000;492236;18000499;9642043;1001067;953
130;1000000;492236;18000499;9656062;1001068;953
140;1000000;492236;18000499;9646694;1001069;1000
140;1000000;492236;18000495;9663708;1001070;1000
140;1000000;492236;18000499;9654342;1001071;1000
140;1000000;492236;18000496;9626969;1001072;1000
140;1000000;492236;18000498;9617605;1001073;1000
140;1000000;492236;18000501;9628297;1001074;1000
140;1000000;492236;18000496;9618935;1001075;1004
140;1000000;492236;18000501;9642262;1001076;1000
140;1000000;492236;18000498;9632902;1001077;1000
140;1000000;492236;18000498;9659775;1001078;1000
150;1000000;492236;18000496;9650417;1001079;1063
150;1000000;492236;18000499;9644384;1001080;1062
150;1000000;492236;18000499;9635028;1001081;1078
150;1000000;492236;18000499;9642708;1001082;1063
150;1000000;492236;18000499;9633354;1001083;1078
150;1000000;492236;18000499;9647349;1001084;1062
150;1000000;492236;18000495;9637997;1001085;1063
150;1000000;492236;18000499;9650635;1001086;1062
150;1000000;492236;18000496;9641285;1001087;1063
150;1000000;492236;18000498;9624552;1001088;1062
160;1000000;492236;18000501;9615204;1001089;1125
160;1000000;492236;18000496;9625904;1001090;1141
160;1000000;492236;18000501;9616558;1001091;1125
160;1000000;492236;18000498;9667317;1001092;1125
160;1000000;492236;18000497;9657973;1001093;1125
160;1000000;492236;18000496;9697422;1001094;1125
160;1000000;492236;18000499;9688080;1001095;1125
160;1000000;492236;18000499;9682031;1001096;1125
160;1000000;492236;18000499;9672691;1001097;1125
160;1000000;492236;18000499;9676579;1001098;1125
170;1000000;492236;18000499;9667241;1001099;1172
170;1000000;492236;18000495;9681212;1001100;1172
170;1000000;492236;18000499;9671876;1001101;1156
170;1000000;492236;18000496;9686561;1001102;1156
170;1000000;492236;18000498;9677227;1001103;1172
170;1000000;492236;18000501;9639150;1001104;1156
170;1000000;492236;18000496;9629818;1001105;1172
170;1000000;492236;18000501;9640526;1001106;1172
170;1000000;492236;18000498;9631196;1001107;1156
170;1000000;492236;18000497;9654443;1001108;1172
180;1000000;492236;18000496;9645115;1001109;1219
180;1000000;492236;18000499;9674264;1001110;1219
180;1000000;492236;18000499;9664938;1001111;1219
180;1000000;492236;18000499;9658873;1001112;1218
180;1000000;492236;18000499;9649549;1001113;1219
180;1000000;492236;18000499;9657229;1001114;1219
180;1000000;492236;18000495;9647907;1001115;1219
180;1000000;492236;18000499;9661854;1001116;1234
180;1000000;492236;18000496;9652534;1001117;1234
180;1000000;492236;18000498;9667852;1001118;1235
190;1000000;492236;18000501;9658534;1001119;1297
190;1000000;492236;18000496;9641753;1001120;1297
190;1000000;492236;18000501;9632437;1001121;1281
190;1000000;492236;18000498;9643153;1001122;1297
190;1000000;492236;18000497;9633839;1001123;1297
190;1000000;492236;18000496;9666278;1001124;1297
190;1000000;492236;18000499;9656966;1001125;1281
190;1000000;492236;18000499;9687299;1001126;1300
190;1000000;492236;18000499;9677989;1001127;1297
190;1000000;492236;18000499;9671908;1001128;1297
200;1000000;492236;18000499;9662600;1001129;1359
200;1000000;492236;18000496;9667240;1001130;1375
200;1000000;492236;18000499;9657934;1001131;1360
200;1000000;492236;18000496;9671857;1001132;1359
200;1000000;492236;18000499;9662553;1001133;1375
200;1000000;492236;18000501;9674970;1001134;1375
200;1000000;492236;18000496;9665668;1001135;1375
200;1000000;492236;18000501;9638167;1001136;1360
200;1000000;492236;18000499;9628867;1001137;1359
200;1000000;492236;18000498;9639591;1001138;1375
10;10000000;492236;180000496;9628649;10001139;1656
10;10000000;492236;180000499;9651816;10001140;1672
10;10000000;492236;180000499;9642552;10001141;1657
10;10000000;492236;180000499;9669425;10001142;1656
10;10000000;492236;180000499;9660101;10001143;1656
10;10000000;492236;180000499;9654004;10001144;1672
10;10000000;492236;180000497;9644712;10001145;1656
10;10000000;492236;180000498;9652392;10001146;1657
10;10000000;492236;180000496;9643076;10001147;1671
10;10000000;492236;180000499;9656975;10001148;1657
20;10000000;492236;180000500;9646808;10001149;2281
20;10000000;492236;180000496;9651139;10001150;2281
20;10000000;492236;180000501;9641860;10001151;2282
20;10000000;492236;180000499;9624969;10001152;2281
20;10000000;492236;180000497;9615525;10001153;2281
20;10000000;492236;180000495;9626257;10001154;2281
20;10000000;492236;180000499;9617463;10001155;2282
20;10000000;492236;180000499;9658910;10001156;2281
20;10000000;492236;180000499;9649602;10001157;2281
20;10000000;492236;180000499;9684483;10001158;2282
30;10000000;492236;180000499;9675457;10001159;2828
30;10000000;492236;180000497;9669581;10001160;2831
30;10000000;492236;180000497;9660305;10001161;2829
30;10000000;492236;180000496;9641569;10001162;2828
30;10000000;492236;180000499;9632295;10001163;2828
30;10000000;492236;180000500;9646170;10001164;2844
30;10000000;492236;180000496;9636898;10001165;2797
30;10000000;492236;180000501;9654443;10001166;2812
30;10000000;492236;180000499;9645173;10001167;2813
30;10000000;492236;180000497;9566328;10001168;2797
40;10000000;492236;180000495;9557060;10001169;3501
40;10000000;492236;180000499;9567800;10001170;3455
40;10000000;492236;180000499;9558534;10001171;3453
40;10000000;492236;180000499;9581621;10001172;3437
40;10000000;492236;180000499;9572357;10001173;3438
40;10000000;492236;180000499;9600370;10001174;3438
40;10000000;492236;180000497;9591108;10001175;3437
40;10000000;492236;180000497;9584979;10001176;3438
40;10000000;492236;180000496;9575719;10001177;3437
40;10000000;492236;180000499;9583399;10001178;3438
50;10000000;492236;180000500;9574141;10001179;3972
50;10000000;492236;180000496;9587992;10001180;3969
50;10000000;492236;180000501;9578736;10001181;3953
50;10000000;492236;180000500;9594094;10001182;3985
50;10000000;492236;180000498;9584840;10001183;3969
50;10000000;492236;180000495;9567963;10001184;3953
50;10000000;492236;180000499;9558711;10001185;3953
50;10000000;492236;180000499;9569459;10001186;3969
50;10000000;492236;180000500;9560209;10001187;3969
50;10000000;492236;180000499;9592424;10001188;4103
60;10000000;492236;180000499;9583176;10001189;4515
60;10000000;492236;180000497;9613485;10001190;4469
60;10000000;492236;180000497;9604239;10001191;4485
60;10000000;492236;180000496;9598094;10001192;4547
60;10000000;492236;180000499;9588850;10001193;4503
60;10000000;492236;180000500;9593458;10001194;4479
60;10000000;492236;180000496;9584216;10001195;4469
60;10000000;492236;180000501;9598043;10001196;4500
60;10000000;492236;180000500;9588803;10001197;4469
60;10000000;492236;180000497;9605893;10001198;4469
70;10000000;492236;180000494;9596655;10001199;5140
70;10000000;492236;180000499;9569026;10001200;5157
70;10000000;492236;180000499;9559790;10001201;5187
70;10000000;492236;180000500;9570546;10001202;5204
70;10000000;492236;180000498;9561312;10001203;5218
70;10000000;492236;180000499;9584319;10001204;5204
70;10000000;492236;180000499;9575087;10001205;5218
70;10000000;492236;180000498;9601960;10001206;5192
70;10000000;492236;180000496;9592730;10001207;5203
70;10000000;492236;180000499;9586569;10001208;5219
80;10000000;492236;180000500;9577341;10001209;5797
80;10000000;492236;180000496;9585021;10001210;5781
80;10000000;492236;180000501;9575795;10001211;5781
80;10000000;492236;180000500;9589598;10001212;5782
80;10000000;492236;180000497;9580374;10001213;5781
80;10000000;492236;180000494;9593076;10001214;5797
80;10000000;492236;180000500;9583854;10001215;5781
80;10000000;492236;180000499;9566929;10001216;5738
80;10000000;492236;180000500;9557709;10001217;5719
80;10000000;492236;180000498;9568473;10001218;5735
90;10000000;492236;180000499;9559255;10001219;6469
90;10000000;492236;180000499;9636574;10001220;6422
90;10000000;492236;180000496;9627358;10001221;6422
90;10000000;492236;180000495;9680263;10001222;6422
90;10000000;492236;180000499;9671049;10001223;6422
90;10000000;492236;180000500;9664872;10001224;6422
90;10000000;492236;180000496;9655660;10001225;6422
90;10000000;492236;180000501;9666204;10001226;6457
90;10000000;492236;180000500;9656994;10001227;6484
90;10000000;492236;180000497;9670773;10001228;6516
100;10000000;492236;180000494;9661565;10001229;6984
100;10000000;492236;180000500;9678202;10001230;6985
100;10000000;492236;180000498;9668996;10001231;7000
100;10000000;492236;180000500;9630599;10001232;6984
100;10000000;492236;180000498;9621395;10001233;6985
100;10000000;492236;180000499;9632167;10001234;6984
100;10000000;492236;180000499;9622965;10001235;6910
100;10000000;492236;180000496;9645892;10001236;6891
100;10000000;492236;180000495;9636692;10001237;6953
100;10000000;492236;180000499;9669217;10001238;6922
110;10000000;492236;180000500;9660019;10001239;7360
110;10000000;492236;180000496;9653826;10001240;7391
110;10000000;492236;180000501;9644630;10001241;7359
110;10000000;492236;180000500;9652310;10001242;7375
110;10000000;492236;180000497;9643116;10001243;7363
110;10000000;492236;180000494;9656871;10001244;7375
110;10000000;492236;180000500;9647679;10001245;7407
110;10000000;492236;180000498;9663077;10001246;7359
110;10000000;492236;180000500;9653887;10001247;7360
110;10000000;492236;180000498;9636914;10001248;7359
120;10000000;492236;180000499;9627726;10001249;7840
120;10000000;492236;180000499;9638506;10001250;7863
120;10000000;492236;180000496;9629320;10001251;7922
120;10000000;492236;180000495;9661311;10001252;7922
120;10000000;492236;180000499;9652127;10001253;7937
120;10000000;492236;180000500;9682412;10001254;7907
120;10000000;492236;180000496;9673230;10001255;7922
120;10000000;492236;180000501;9667021;10001256;7906
120;10000000;492236;180000500;9657841;10001257;7906
120;10000000;492236;180000497;9662417;10001258;7922
130;10000000;492236;180000494;9653239;10001259;8504
130;10000000;492236;180000500;9666970;10001260;8516
130;10000000;492236;180000498;9657794;10001261;8531
130;10000000;492236;180000500;9675578;10001262;8532
130;10000000;492236;180000498;9666404;10001263;8531
130;10000000;492236;180000499;9638647;10001264;8516
130;10000000;492236;180000499;9629475;10001265;8515
130;10000000;492236;180000496;9640263;10001266;8520
130;10000000;492236;180000495;9631093;10001267;8516
130;10000000;492236;180000499;9653940;10001268;8531
140;10000000;492236;180000500;9644772;10001269;9016
140;10000000;492236;180000497;9671645;10001270;9016
140;10000000;492236;180000501;9662479;10001271;9047
140;10000000;492236;180000500;9656254;10001272;9019
140;10000000;492236;180000497;9647090;10001273;9031
140;10000000;492236;180000494;9654770;10001274;9016
140;10000000;492236;180000500;9645608;10001275;9031
140;10000000;492236;180000498;9659315;10001276;9032
140;10000000;492236;180000500;9650155;10001277;9016
140;10000000;492236;180000498;9660225;10001278;8922
150;10000000;492236;180000499;9651067;10001279;9534
150;10000000;492236;180000499;9634046;10001280;9547
150;10000000;492236;180000496;9624890;10001281;9563
150;10000000;492236;180000495;9635686;10001282;9547
150;10000000;492236;180000499;9626532;10001283;9532
150;10000000;492236;180000500;9667403;10001284;9547
150;10000000;492236;180000497;9658251;10001285;9536
150;10000000;492236;180000500;9693020;10001286;9547
150;10000000;492236;180000500;9683870;10001287;9532
150;10000000;492236;180000497;9677629;10001288;9578
160;10000000;492236;180000494;9668481;10001289;10156
160;10000000;492236;180000500;9664593;10001290;10141
160;10000000;492236;180000498;9655447;10001291;10160
160;10000000;492236;180000500;9669130;10001292;10141
160;10000000;492236;180000498;9659986;10001293;10156
160;10000000;492236;180000499;9678459;10001294;10235
160;10000000;492236;180000499;9669317;10001295;10250
160;10000000;492236;180000496;9620104;10001296;10172
160;10000000;492236;180000495;9610964;10001297;10160
160;10000000;492236;180000499;9621768;10001298;10156
170;10000000;492236;180000500;9612630;10001299;10672
170;10000000;492236;180000497;9635397;10001300;10704
170;10000000;492236;180000500;9626261;10001301;10672
170;10000000;492236;180000500;9654258;10001302;10765
170;10000000;492236;180000498;9645124;10001303;10785
170;10000000;492236;180000494;9638867;10001304;10813
170;10000000;492236;180000500;9629735;10001305;10813
170;10000000;492236;180000498;9637415;10001306;10797
170;10000000;492236;180000500;9628285;10001307;10781
170;10000000;492236;180000498;9641944;10001308;10797
180;10000000;492236;180000499;9632816;10001309;11301
180;10000000;492236;180000499;9648254;10001310;11312
180;10000000;492236;180000496;9639128;10001311;11360
180;10000000;492236;180000495;9622059;10001312;11313
180;10000000;492236;180000499;9612935;10001313;11312
180;10000000;492236;180000500;9623747;10001314;11301
180;10000000;492236;180000498;9614625;10001315;11328
180;10000000;492236;180000500;9646392;10001316;11281
180;10000000;492236;180000500;9637272;10001317;11188
180;10000000;492236;180000498;9667533;10001318;11172
190;10000000;492236;180000494;9658415;10001319;11769
190;10000000;492236;180000500;9652142;10001320;11766
190;10000000;492236;180000498;9643026;10001321;11766
190;10000000;492236;180000500;9647570;10001322;11782
